data_set_name,algorithm_name,fold_name_x,model_file_x,algorithm_config_index_x,algorithm_configuration_x,fold,train_users,test_users,users_to_predict,prediction_time,fold_name_y,model_file_y,algorithm_config_index_y,algorithm_configuration_y,evaluation_time,NDCG@1,HR@1,Recall@1,NDCG@3,HR@3,Recall@3,NDCG@5,HR@5,Recall@5,NDCG@10,HR@10,Recall@10,NDCG@20,HR@20,Recall@20,fold_name,model_file,algorithm_config_index,algorithm_configuration,setup_time,training_time,num_users,num_items,num_interactions,density,feedback_type,user_item_ratio,item_user_ratio,highest_num_rating_by_single_user,lowest_num_rating_by_single_user,highest_num_rating_on_single_item,lowest_num_rating_on_single_item,mean_num_ratings_by_user,mean_num_ratings_on_item
MovieLens-100K,ConvNCF,0,./data_sets/MovieLens-100K/checkpoint_ConvNCF/config_0/fold_0/ConvNCF-Apr-25-2025_17-39-20.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",0,711,711,711,14.051977396011353,0,./data_sets/MovieLens-100K/checkpoint_ConvNCF/config_0/fold_0/ConvNCF-Apr-25-2025_17-39-20.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",0.8662989139556885,0.2531645569620253,0.2531645569620253,0.2531645569620253,0.2209967278478628,0.4725738396624472,0.2126113455227378,0.2052883730236158,0.5963431786216596,0.193600562587905,0.1907279575595962,0.7609001406469761,0.18553680262541,0.1734900740948279,0.90014064697609,0.2027571103853584,0,./data_sets/MovieLens-100K/checkpoint_ConvNCF/config_0/fold_0/ConvNCF-Apr-25-2025_17-39-20.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",3.3695521354675293,681.3173954486847,711,782,85636,15.40210287013356,implicit,0.9092071611253196,1.09985935302391,494,30,521,31,120.44444444444444,109.50895140664962
MovieLens-100K,ConvNCF,1,./data_sets/MovieLens-100K/checkpoint_ConvNCF/config_0/fold_1/ConvNCF-Apr-25-2025_17-53-06.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",1,711,711,711,13.94426679611206,1,./data_sets/MovieLens-100K/checkpoint_ConvNCF/config_0/fold_1/ConvNCF-Apr-25-2025_17-53-06.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",0.8578226566314697,0.2278481012658227,0.2278481012658227,0.2278481012658227,0.2016205091899232,0.4542897327707454,0.195733708391936,0.1953689678069018,0.5808720112517581,0.1893108298171597,0.1814036941787052,0.7665260196905767,0.1812280936753509,0.1682162432084595,0.8917018284106891,0.2003337494047938,1,./data_sets/MovieLens-100K/checkpoint_ConvNCF/config_0/fold_1/ConvNCF-Apr-25-2025_17-53-06.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",3.6088173389434814,685.8076226711273,711,782,85636,15.40210287013356,implicit,0.9092071611253196,1.09985935302391,494,30,521,31,120.44444444444444,109.50895140664962
MovieLens-100K,ConvNCF,2,./data_sets/MovieLens-100K/checkpoint_ConvNCF/config_0/fold_2/ConvNCF-Apr-25-2025_18-04-50.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",2,711,711,711,14.07553505897522,2,./data_sets/MovieLens-100K/checkpoint_ConvNCF/config_0/fold_2/ConvNCF-Apr-25-2025_18-04-50.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",0.8822524547576904,0.1575246132208157,0.1575246132208157,0.1575246132208157,0.1553009381249998,0.3825597749648382,0.1551804969526485,0.1522022732033784,0.5119549929676512,0.1515939990623543,0.1451282298997217,0.6779184247538678,0.1483345612037593,0.1395529077761486,0.8410689170182841,0.1702542056255596,2,./data_sets/MovieLens-100K/checkpoint_ConvNCF/config_0/fold_2/ConvNCF-Apr-25-2025_18-04-50.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",3.5491533279418945,786.2941813468933,711,782,85636,15.40210287013356,implicit,0.9092071611253196,1.09985935302391,494,30,521,31,120.44444444444444,109.50895140664962
MovieLens-100K,ConvNCF,3,./data_sets/MovieLens-100K/checkpoint_ConvNCF/config_0/fold_3/ConvNCF-Apr-25-2025_18-18-27.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",3,711,711,711,15.018870830535889,3,./data_sets/MovieLens-100K/checkpoint_ConvNCF/config_0/fold_3/ConvNCF-Apr-25-2025_18-18-27.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",0.8701775074005127,0.170182841068917,0.170182841068917,0.170182841068917,0.1650992609289102,0.3909985935302391,0.164556962025316,0.1586674593098823,0.5021097046413502,0.1560947022972346,0.1499607857290371,0.6680731364275668,0.1510665729020156,0.1418293062732236,0.8481012658227848,0.1731023008013185,3,./data_sets/MovieLens-100K/checkpoint_ConvNCF/config_0/fold_3/ConvNCF-Apr-25-2025_18-18-27.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",3.739522218704224,689.9678483009338,711,782,85636,15.40210287013356,implicit,0.9092071611253196,1.09985935302391,494,30,521,31,120.44444444444444,109.50895140664962
MovieLens-100K,ConvNCF,4,./data_sets/MovieLens-100K/checkpoint_ConvNCF/config_0/fold_4/ConvNCF-Apr-25-2025_18-30-34.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",4,711,711,711,14.276856660842896,4,./data_sets/MovieLens-100K/checkpoint_ConvNCF/config_0/fold_4/ConvNCF-Apr-25-2025_18-30-34.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",0.985905647277832,0.1814345991561181,0.1814345991561181,0.1814345991561181,0.1735537346684412,0.4036568213783403,0.1715893108298167,0.1710173591963869,0.5428973277074542,0.1687763713080177,0.1616068346991019,0.7130801687763713,0.1620415020204049,0.1527625711594457,0.8720112517580872,0.1830559970525487,4,./data_sets/MovieLens-100K/checkpoint_ConvNCF/config_0/fold_4/ConvNCF-Apr-25-2025_18-30-34.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",3.3522799015045166,672.4622294902802,711,782,85636,15.40210287013356,implicit,0.9092071611253196,1.09985935302391,494,30,521,31,120.44444444444444,109.50895140664962
MovieLens-100K,DGCF,0,./data_sets/MovieLens-100K/checkpoint_DGCF/config_0/fold_0/DGCF-Apr-25-2025_13-49-50.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",0,711,711,711,0.8307545185089111,0,./data_sets/MovieLens-100K/checkpoint_DGCF/config_0/fold_0/DGCF-Apr-25-2025_13-49-50.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",0.9332475662231444,0.3459915611814346,0.3459915611814346,0.3459915611814346,0.3183023926071646,0.6230661040787623,0.3108298171589319,0.3022367013226169,0.7623066104078763,0.291045475855602,0.2744513184528159,0.8762306610407876,0.2704635768981759,0.2434267300563739,0.960618846694796,0.2939531418956904,0,./data_sets/MovieLens-100K/checkpoint_DGCF/config_0/fold_0/DGCF-Apr-25-2025_13-49-50.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",3.414841890335083,1298.8770589828491,711,782,85636,15.40210287013356,implicit,0.9092071611253196,1.09985935302391,494,30,521,31,120.44444444444444,109.50895140664962
MovieLens-100K,DGCF,1,./data_sets/MovieLens-100K/checkpoint_DGCF/config_0/fold_1/DGCF-Apr-25-2025_14-13-03.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",1,711,711,711,0.8447105884552002,1,./data_sets/MovieLens-100K/checkpoint_DGCF/config_0/fold_1/DGCF-Apr-25-2025_14-13-03.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",0.8403270244598389,0.3445850914205344,0.3445850914205344,0.3445850914205344,0.3141224348878045,0.6315049226441631,0.3070792311298647,0.2987594371722565,0.7440225035161744,0.2881153305203937,0.2710086774201436,0.8762306610407876,0.2658802714709886,0.2422644195635147,0.9578059071729956,0.2910754464063699,1,./data_sets/MovieLens-100K/checkpoint_DGCF/config_0/fold_1/DGCF-Apr-25-2025_14-13-03.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",3.375006914138794,908.7019100189208,711,782,85636,15.40210287013356,implicit,0.9092071611253196,1.09985935302391,494,30,521,31,120.44444444444444,109.50895140664962
MovieLens-100K,DGCF,2,./data_sets/MovieLens-100K/checkpoint_DGCF/config_0/fold_2/DGCF-Apr-25-2025_14-28-58.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",2,711,711,711,0.8208911418914795,2,./data_sets/MovieLens-100K/checkpoint_DGCF/config_0/fold_2/DGCF-Apr-25-2025_14-28-58.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",0.8482537269592285,0.3656821378340366,0.3656821378340366,0.3656821378340366,0.3294990439568953,0.6371308016877637,0.3183309892170657,0.3127522978964874,0.7665260196905767,0.2997655883731831,0.2791953992615424,0.890295358649789,0.2739775188087424,0.2463026344557306,0.9423347398030942,0.2940056643390045,2,./data_sets/MovieLens-100K/checkpoint_DGCF/config_0/fold_2/DGCF-Apr-25-2025_14-28-58.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",2.360165596008301,659.6870310306549,711,782,85636,15.40210287013356,implicit,0.9092071611253196,1.09985935302391,494,30,521,31,120.44444444444444,109.50895140664962
MovieLens-100K,DGCF,3,./data_sets/MovieLens-100K/checkpoint_DGCF/config_0/fold_3/DGCF-Apr-25-2025_14-40-08.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",3,711,711,711,0.8089838027954102,3,./data_sets/MovieLens-100K/checkpoint_DGCF/config_0/fold_3/DGCF-Apr-25-2025_14-40-08.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",0.9069955348968506,0.3080168776371308,0.3080168776371308,0.3080168776371308,0.3041274815232229,0.6315049226441631,0.3028598218471643,0.2957073473541353,0.7834036568213784,0.291889357712142,0.2724075979694158,0.8959212376933896,0.2735310204719486,0.2430345008162755,0.9732770745428974,0.2984701741078211,3,./data_sets/MovieLens-100K/checkpoint_DGCF/config_0/fold_3/DGCF-Apr-25-2025_14-40-08.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",1.499417781829834,639.3908562660217,711,782,85636,15.40210287013356,implicit,0.9092071611253196,1.09985935302391,494,30,521,31,120.44444444444444,109.50895140664962
MovieLens-100K,DGCF,4,./data_sets/MovieLens-100K/checkpoint_DGCF/config_0/fold_4/DGCF-Apr-25-2025_14-51-02.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",4,711,711,711,0.9554474353790284,4,./data_sets/MovieLens-100K/checkpoint_DGCF/config_0/fold_4/DGCF-Apr-25-2025_14-51-02.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",0.8976039886474609,0.330520393811533,0.330520393811533,0.330520393811533,0.3093607267015106,0.6258790436005626,0.304266291608064,0.303653867849002,0.7412095639943741,0.2989920300046879,0.2718119891926954,0.8790436005625879,0.2694913267698076,0.2427158493377804,0.9535864978902954,0.2947043857149541,4,./data_sets/MovieLens-100K/checkpoint_DGCF/config_0/fold_4/DGCF-Apr-25-2025_14-51-02.pth,0,"{'embedding_size': 64, 'learning_rate': 0.01}",1.4826147556304932,681.371068239212,711,782,85636,15.40210287013356,implicit,0.9092071611253196,1.09985935302391,494,30,521,31,120.44444444444444,109.50895140664962
