data_set_name,algorithm_name,fold_name,model_file,algorithm_config_index,algorithm_configuration,fold,setup_time,training_time
adidasvsnike,AFM,0,./data_sets/adidasvsnike/checkpoint_AFM/config_0/fold_0/AFM-May-18-2025_20-10-49.pth,0,{},0,1.6027858257293701,0.5980114936828613
adidasvsnike,AFM,1,./data_sets/adidasvsnike/checkpoint_AFM/config_0/fold_1/AFM-May-18-2025_20-10-54.pth,0,{},1,1.6926634311676025,0.5881152153015137
adidasvsnike,AFM,2,./data_sets/adidasvsnike/checkpoint_AFM/config_0/fold_2/AFM-May-18-2025_20-11-00.pth,0,{},2,1.6405565738677979,0.6223821640014648
adidasvsnike,AFM,3,./data_sets/adidasvsnike/checkpoint_AFM/config_0/fold_3/AFM-May-18-2025_20-11-06.pth,0,{},3,1.5882153511047363,0.5830183029174805
adidasvsnike,AFM,4,./data_sets/adidasvsnike/checkpoint_AFM/config_0/fold_4/AFM-May-18-2025_20-11-12.pth,0,{},4,1.7005095481872559,0.6025447845458984
adidasvsnike,AutoInt,0,./data_sets/adidasvsnike/checkpoint_AutoInt/config_0/fold_0/AutoInt-May-18-2025_20-14-14.pth,0,{},0,1.6124606132507324,1.54807710647583
adidasvsnike,AutoInt,1,./data_sets/adidasvsnike/checkpoint_AutoInt/config_0/fold_1/AutoInt-May-18-2025_20-14-21.pth,0,{},1,1.6147255897521973,1.5278315544128418
adidasvsnike,AutoInt,2,./data_sets/adidasvsnike/checkpoint_AutoInt/config_0/fold_2/AutoInt-May-18-2025_20-14-28.pth,0,{},2,1.562089204788208,1.5012662410736084
adidasvsnike,AutoInt,3,./data_sets/adidasvsnike/checkpoint_AutoInt/config_0/fold_3/AutoInt-May-18-2025_20-14-35.pth,0,{},3,1.5807039737701416,1.4771625995635986
adidasvsnike,AutoInt,4,./data_sets/adidasvsnike/checkpoint_AutoInt/config_0/fold_4/AutoInt-May-18-2025_20-14-41.pth,0,{},4,1.6010956764221191,1.562530517578125
adidasvsnike,DCN,0,./data_sets/adidasvsnike/checkpoint_DCN/config_0/fold_0/DCN-May-18-2025_20-11-18.pth,0,{},0,1.5855200290679932,2.288693428039551
adidasvsnike,DCN,1,./data_sets/adidasvsnike/checkpoint_DCN/config_0/fold_1/DCN-May-18-2025_20-11-25.pth,0,{},1,1.6483778953552246,2.245398998260498
adidasvsnike,DCN,2,./data_sets/adidasvsnike/checkpoint_DCN/config_0/fold_2/DCN-May-18-2025_20-11-33.pth,0,{},2,1.6439378261566162,2.200753688812256
adidasvsnike,DCN,3,./data_sets/adidasvsnike/checkpoint_DCN/config_0/fold_3/DCN-May-18-2025_20-11-40.pth,0,{},3,1.5540003776550293,2.258873701095581
adidasvsnike,DCN,4,./data_sets/adidasvsnike/checkpoint_DCN/config_0/fold_4/DCN-May-18-2025_20-11-48.pth,0,{},4,1.5624122619628906,2.29498028755188
adidasvsnike,DeepFM,0,./data_sets/adidasvsnike/checkpoint_DeepFM/config_0/fold_0/DeepFM-May-18-2025_20-11-55.pth,0,{},0,2.273698091506958,1.1921844482421875
adidasvsnike,DeepFM,1,./data_sets/adidasvsnike/checkpoint_DeepFM/config_0/fold_1/DeepFM-May-18-2025_20-12-02.pth,0,{},1,1.6412208080291748,1.2230260372161865
adidasvsnike,DeepFM,2,./data_sets/adidasvsnike/checkpoint_DeepFM/config_0/fold_2/DeepFM-May-18-2025_20-12-09.pth,0,{},2,1.6030869483947754,1.1870176792144775
adidasvsnike,DeepFM,3,./data_sets/adidasvsnike/checkpoint_DeepFM/config_0/fold_3/DeepFM-May-18-2025_20-12-15.pth,0,{},3,1.634094476699829,1.146944522857666
adidasvsnike,DeepFM,4,./data_sets/adidasvsnike/checkpoint_DeepFM/config_0/fold_4/DeepFM-May-18-2025_20-12-22.pth,0,{},4,1.6588835716247559,1.2217974662780762
adidasvsnike,DSSM,0,./data_sets/adidasvsnike/checkpoint_DSSM/config_0/fold_0/DSSM-May-18-2025_20-12-28.pth,0,{},0,1.6080656051635742,3.6152055263519287
adidasvsnike,DSSM,1,./data_sets/adidasvsnike/checkpoint_DSSM/config_0/fold_1/DSSM-May-18-2025_20-12-37.pth,0,{},1,1.5804595947265625,3.582385301589966
adidasvsnike,DSSM,2,./data_sets/adidasvsnike/checkpoint_DSSM/config_0/fold_2/DSSM-May-18-2025_20-12-46.pth,0,{},2,1.652212381362915,3.5249664783477783
adidasvsnike,DSSM,3,./data_sets/adidasvsnike/checkpoint_DSSM/config_0/fold_3/DSSM-May-18-2025_20-12-55.pth,0,{},3,1.7100932598114014,3.591538190841675
adidasvsnike,DSSM,4,./data_sets/adidasvsnike/checkpoint_DSSM/config_0/fold_4/DSSM-May-18-2025_20-13-04.pth,0,{},4,1.709280014038086,3.6499292850494385
adidasvsnike,EulerNet,0,./data_sets/adidasvsnike/checkpoint_EulerNet/config_0/fold_0/EulerNet-May-18-2025_20-14-48.pth,0,{},0,1.6058094501495361,2.3031322956085205
adidasvsnike,EulerNet,1,./data_sets/adidasvsnike/checkpoint_EulerNet/config_0/fold_1/EulerNet-May-18-2025_20-14-55.pth,0,{},1,1.6277060508728027,2.313041925430298
adidasvsnike,EulerNet,2,./data_sets/adidasvsnike/checkpoint_EulerNet/config_0/fold_2/EulerNet-May-18-2025_20-15-03.pth,0,{},2,1.650362253189087,2.3197858333587646
adidasvsnike,EulerNet,3,./data_sets/adidasvsnike/checkpoint_EulerNet/config_0/fold_3/EulerNet-May-18-2025_20-15-11.pth,0,{},3,1.5932304859161377,2.432810068130493
adidasvsnike,EulerNet,4,./data_sets/adidasvsnike/checkpoint_EulerNet/config_0/fold_4/EulerNet-May-18-2025_20-15-18.pth,0,{},4,1.5866663455963135,2.392754316329956
adidasvsnike,FFM,0,./data_sets/adidasvsnike/checkpoint_FFM/config_0/fold_0/FFM-May-18-2025_20-13-13.pth,0,{},0,1.5998051166534424,0.5877149105072021
adidasvsnike,FFM,1,./data_sets/adidasvsnike/checkpoint_FFM/config_0/fold_1/FFM-May-18-2025_20-13-19.pth,0,{},1,1.5776841640472412,0.5937721729278564
adidasvsnike,FFM,2,./data_sets/adidasvsnike/checkpoint_FFM/config_0/fold_2/FFM-May-18-2025_20-13-25.pth,0,{},2,1.5926520824432373,0.5584115982055664
adidasvsnike,FFM,3,./data_sets/adidasvsnike/checkpoint_FFM/config_0/fold_3/FFM-May-18-2025_20-13-31.pth,0,{},3,1.640484094619751,0.557368278503418
adidasvsnike,FFM,4,./data_sets/adidasvsnike/checkpoint_FFM/config_0/fold_4/FFM-May-18-2025_20-13-36.pth,0,{},4,1.5992226600646973,0.5497496128082275
adidasvsnike,FiGNN,0,./data_sets/adidasvsnike/checkpoint_FiGNN/config_0/fold_0/FiGNN-May-18-2025_20-13-42.pth,0,{},0,1.6150286197662354,1.261566162109375
adidasvsnike,FiGNN,1,./data_sets/adidasvsnike/checkpoint_FiGNN/config_0/fold_1/FiGNN-May-18-2025_20-13-49.pth,0,{},1,1.5443065166473389,1.2807505130767822
adidasvsnike,FiGNN,2,./data_sets/adidasvsnike/checkpoint_FiGNN/config_0/fold_2/FiGNN-May-18-2025_20-13-55.pth,0,{},2,1.6501343250274658,1.2527894973754883
adidasvsnike,FiGNN,3,./data_sets/adidasvsnike/checkpoint_FiGNN/config_0/fold_3/FiGNN-May-18-2025_20-14-02.pth,0,{},3,1.6285629272460938,1.2779412269592285
adidasvsnike,FiGNN,4,./data_sets/adidasvsnike/checkpoint_FiGNN/config_0/fold_4/FiGNN-May-18-2025_20-14-08.pth,0,{},4,1.592024564743042,1.2898380756378174
adidasvsnike,FM,0,./data_sets/adidasvsnike/checkpoint_FM/config_0/fold_0/FM-May-18-2025_20-15-26.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",0,1.8517231941223145,0.488297700881958
adidasvsnike,FM,1,./data_sets/adidasvsnike/checkpoint_FM/config_0/fold_1/FM-May-18-2025_20-15-32.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",1,1.587876319885254,0.4917566776275635
adidasvsnike,FM,2,./data_sets/adidasvsnike/checkpoint_FM/config_0/fold_2/FM-May-18-2025_20-15-37.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",2,1.6429481506347656,0.5158193111419678
adidasvsnike,FM,3,./data_sets/adidasvsnike/checkpoint_FM/config_0/fold_3/FM-May-18-2025_20-15-43.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",3,1.5933585166931152,0.4609692096710205
adidasvsnike,FM,4,./data_sets/adidasvsnike/checkpoint_FM/config_0/fold_4/FM-May-18-2025_20-15-49.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",4,1.6347439289093018,0.48361992835998535
adidasvsnike,FNN,0,./data_sets/adidasvsnike/checkpoint_FNN/config_0/fold_0/FNN-May-18-2025_20-15-54.pth,0,{},0,1.6336383819580078,1.8577651977539062
adidasvsnike,FNN,1,./data_sets/adidasvsnike/checkpoint_FNN/config_0/fold_1/FNN-May-18-2025_20-16-01.pth,0,{},1,1.663729190826416,1.8365299701690674
adidasvsnike,FNN,2,./data_sets/adidasvsnike/checkpoint_FNN/config_0/fold_2/FNN-May-18-2025_20-16-09.pth,0,{},2,1.6612250804901123,1.8183724880218506
adidasvsnike,FNN,3,./data_sets/adidasvsnike/checkpoint_FNN/config_0/fold_3/FNN-May-18-2025_20-16-16.pth,0,{},3,1.5603930950164795,1.8247294425964355
adidasvsnike,FNN,4,./data_sets/adidasvsnike/checkpoint_FNN/config_0/fold_4/FNN-May-18-2025_20-16-23.pth,0,{},4,1.6101477146148682,1.9364724159240723
adidasvsnike,FwFM,0,./data_sets/adidasvsnike/checkpoint_FwFM/config_0/fold_0/FwFM-May-18-2025_20-16-30.pth,0,{},0,1.5592248439788818,0.4851975440979004
adidasvsnike,FwFM,1,./data_sets/adidasvsnike/checkpoint_FwFM/config_0/fold_1/FwFM-May-18-2025_20-16-35.pth,0,{},1,1.5618491172790527,0.4954795837402344
adidasvsnike,FwFM,2,./data_sets/adidasvsnike/checkpoint_FwFM/config_0/fold_2/FwFM-May-18-2025_20-16-41.pth,0,{},2,1.6172385215759277,0.5307157039642334
adidasvsnike,FwFM,3,./data_sets/adidasvsnike/checkpoint_FwFM/config_0/fold_3/FwFM-May-18-2025_20-16-47.pth,0,{},3,1.6908247470855713,0.4909708499908447
adidasvsnike,FwFM,4,./data_sets/adidasvsnike/checkpoint_FwFM/config_0/fold_4/FwFM-May-18-2025_20-16-53.pth,0,{},4,1.6214849948883057,0.4819512367248535
adidasvsnike,LR,0,./data_sets/adidasvsnike/checkpoint_LR/config_0/fold_0/LR-May-18-2025_20-09-40.pth,0,{},0,11.6399085521698,0.48754191398620605
adidasvsnike,LR,1,./data_sets/adidasvsnike/checkpoint_LR/config_0/fold_1/LR-May-18-2025_20-09-55.pth,0,{},1,1.639380693435669,0.38353490829467773
adidasvsnike,LR,2,./data_sets/adidasvsnike/checkpoint_LR/config_0/fold_2/LR-May-18-2025_20-10-01.pth,0,{},2,1.7454345226287842,0.38562583923339844
adidasvsnike,LR,3,./data_sets/adidasvsnike/checkpoint_LR/config_0/fold_3/LR-May-18-2025_20-10-07.pth,0,{},3,1.8159682750701904,0.3985610008239746
adidasvsnike,LR,4,./data_sets/adidasvsnike/checkpoint_LR/config_0/fold_4/LR-May-18-2025_20-10-13.pth,0,{},4,1.799811601638794,0.3778541088104248
adidasvsnike,NFM,0,./data_sets/adidasvsnike/checkpoint_NFM/config_0/fold_0/NFM-May-18-2025_20-10-19.pth,0,"{'n_factors': 15, 'n_epochs': 10}",0,1.7024974822998047,0.8387928009033203
adidasvsnike,NFM,1,./data_sets/adidasvsnike/checkpoint_NFM/config_0/fold_1/NFM-May-18-2025_20-10-25.pth,0,"{'n_factors': 15, 'n_epochs': 10}",1,1.649916172027588,0.834193229675293
adidasvsnike,NFM,2,./data_sets/adidasvsnike/checkpoint_NFM/config_0/fold_2/NFM-May-18-2025_20-10-31.pth,0,"{'n_factors': 15, 'n_epochs': 10}",2,1.5539798736572266,0.8044044971466064
adidasvsnike,NFM,3,./data_sets/adidasvsnike/checkpoint_NFM/config_0/fold_3/NFM-May-18-2025_20-10-37.pth,0,"{'n_factors': 15, 'n_epochs': 10}",3,1.5536389350891113,0.8087587356567383
adidasvsnike,NFM,4,./data_sets/adidasvsnike/checkpoint_NFM/config_0/fold_4/NFM-May-18-2025_20-10-43.pth,0,"{'n_factors': 15, 'n_epochs': 10}",4,1.6150271892547607,0.8564000129699707
adidasvsnike,PNN,0,./data_sets/adidasvsnike/checkpoint_PNN/config_0/fold_0/PNN-May-18-2025_20-16-58.pth,0,{},0,1.6230247020721436,0.9296896457672119
adidasvsnike,PNN,1,./data_sets/adidasvsnike/checkpoint_PNN/config_0/fold_1/PNN-May-18-2025_20-17-05.pth,0,{},1,1.6368870735168457,0.952836275100708
adidasvsnike,PNN,2,./data_sets/adidasvsnike/checkpoint_PNN/config_0/fold_2/PNN-May-18-2025_20-17-11.pth,0,{},2,1.6425280570983887,0.9249799251556396
adidasvsnike,PNN,3,./data_sets/adidasvsnike/checkpoint_PNN/config_0/fold_3/PNN-May-18-2025_20-17-17.pth,0,{},3,1.5639123916625977,0.923377513885498
adidasvsnike,PNN,4,./data_sets/adidasvsnike/checkpoint_PNN/config_0/fold_4/PNN-May-18-2025_20-17-23.pth,0,{},4,1.6731483936309814,0.930267333984375
adidasvsnike,WideDeep,0,./data_sets/adidasvsnike/checkpoint_WideDeep/config_0/fold_0/WideDeep-May-18-2025_20-17-29.pth,0,{},0,1.6942212581634521,0.7512326240539551
adidasvsnike,WideDeep,1,./data_sets/adidasvsnike/checkpoint_WideDeep/config_0/fold_1/WideDeep-May-18-2025_20-17-35.pth,0,{},1,1.579019546508789,0.692549467086792
adidasvsnike,WideDeep,2,./data_sets/adidasvsnike/checkpoint_WideDeep/config_0/fold_2/WideDeep-May-18-2025_20-17-41.pth,0,{},2,1.695260763168335,0.6679055690765381
adidasvsnike,WideDeep,3,./data_sets/adidasvsnike/checkpoint_WideDeep/config_0/fold_3/WideDeep-May-18-2025_20-17-47.pth,0,{},3,1.6730153560638428,0.7051360607147217
adidasvsnike,WideDeep,4,./data_sets/adidasvsnike/checkpoint_WideDeep/config_0/fold_4/WideDeep-May-18-2025_20-17-53.pth,0,{},4,1.650305986404419,0.6763231754302979
adidasvsnike,xDeepFM,0,./data_sets/adidasvsnike/checkpoint_xDeepFM/config_0/fold_0/xDeepFM-May-18-2025_20-17-59.pth,0,{},0,1.6560933589935303,4.389691352844238
adidasvsnike,xDeepFM,1,./data_sets/adidasvsnike/checkpoint_xDeepFM/config_0/fold_1/xDeepFM-May-18-2025_20-18-08.pth,0,{},1,1.5628786087036133,4.298818588256836
adidasvsnike,xDeepFM,2,./data_sets/adidasvsnike/checkpoint_xDeepFM/config_0/fold_2/xDeepFM-May-18-2025_20-18-18.pth,0,{},2,1.7789978981018066,4.24303126335144
adidasvsnike,xDeepFM,3,./data_sets/adidasvsnike/checkpoint_xDeepFM/config_0/fold_3/xDeepFM-May-18-2025_20-18-28.pth,0,{},3,1.60243821144104,4.291346788406372
adidasvsnike,xDeepFM,4,./data_sets/adidasvsnike/checkpoint_xDeepFM/config_0/fold_4/xDeepFM-May-18-2025_20-18-37.pth,0,{},4,1.5992155075073242,4.3657591342926025
airlines,AFM,0,./data_sets/airlines/checkpoint_AFM/config_0/fold_0/AFM-May-23-2025_12-40-36.pth,0,{},0,1.74941086769104,2.496119976043701
airlines,AFM,1,./data_sets/airlines/checkpoint_AFM/config_0/fold_1/AFM-May-23-2025_12-40-44.pth,0,{},1,1.7601397037506104,2.4691121578216553
airlines,AFM,2,./data_sets/airlines/checkpoint_AFM/config_0/fold_2/AFM-May-23-2025_12-40-51.pth,0,{},2,1.7299811840057373,2.5033113956451416
airlines,AFM,3,./data_sets/airlines/checkpoint_AFM/config_0/fold_3/AFM-May-23-2025_12-40-58.pth,0,{},3,1.7371690273284912,2.503483295440674
airlines,AFM,4,./data_sets/airlines/checkpoint_AFM/config_0/fold_4/AFM-May-23-2025_12-41-06.pth,0,{},4,1.7339859008789062,2.504035234451294
airlines,AutoInt,0,./data_sets/airlines/checkpoint_AutoInt/config_0/fold_0/AutoInt-May-23-2025_12-46-47.pth,0,{},0,1.7947757244110107,6.722283124923706
airlines,AutoInt,1,./data_sets/airlines/checkpoint_AutoInt/config_0/fold_1/AutoInt-May-23-2025_12-46-59.pth,0,{},1,1.793644666671753,6.723428249359131
airlines,AutoInt,2,./data_sets/airlines/checkpoint_AutoInt/config_0/fold_2/AutoInt-May-23-2025_12-47-11.pth,0,{},2,1.7928822040557861,6.449084758758545
airlines,AutoInt,3,./data_sets/airlines/checkpoint_AutoInt/config_0/fold_3/AutoInt-May-23-2025_12-47-22.pth,0,{},3,1.7839829921722412,6.796351671218872
airlines,AutoInt,4,./data_sets/airlines/checkpoint_AutoInt/config_0/fold_4/AutoInt-May-23-2025_12-47-34.pth,0,{},4,1.7798826694488525,6.975381135940552
airlines,DCN,0,./data_sets/airlines/checkpoint_DCN/config_0/fold_0/DCN-May-23-2025_12-41-13.pth,0,{},0,1.7732295989990234,9.966477632522583
airlines,DCN,1,./data_sets/airlines/checkpoint_DCN/config_0/fold_1/DCN-May-23-2025_12-41-28.pth,0,{},1,1.7545199394226074,9.802226781845093
airlines,DCN,2,./data_sets/airlines/checkpoint_DCN/config_0/fold_2/DCN-May-23-2025_12-41-43.pth,0,{},2,1.753110408782959,9.84546685218811
airlines,DCN,3,./data_sets/airlines/checkpoint_DCN/config_0/fold_3/DCN-May-23-2025_12-41-57.pth,0,{},3,1.767106294631958,9.947526693344116
airlines,DCN,4,./data_sets/airlines/checkpoint_DCN/config_0/fold_4/DCN-May-23-2025_12-42-12.pth,0,{},4,1.766566276550293,9.770450353622437
airlines,DeepFM,0,./data_sets/airlines/checkpoint_DeepFM/config_0/fold_0/DeepFM-May-23-2025_12-42-27.pth,0,{},0,1.7825095653533936,5.358093023300171
airlines,DeepFM,1,./data_sets/airlines/checkpoint_DeepFM/config_0/fold_1/DeepFM-May-23-2025_12-42-37.pth,0,{},1,1.7458970546722412,5.399220943450928
airlines,DeepFM,2,./data_sets/airlines/checkpoint_DeepFM/config_0/fold_2/DeepFM-May-23-2025_12-42-47.pth,0,{},2,1.761209487915039,5.326374292373657
airlines,DeepFM,3,./data_sets/airlines/checkpoint_DeepFM/config_0/fold_3/DeepFM-May-23-2025_12-42-58.pth,0,{},3,1.7725942134857178,6.206304550170898
airlines,DeepFM,4,./data_sets/airlines/checkpoint_DeepFM/config_0/fold_4/DeepFM-May-23-2025_12-43-09.pth,0,{},4,1.9240753650665283,5.697835206985474
airlines,DSSM,0,./data_sets/airlines/checkpoint_DSSM/config_0/fold_0/DSSM-May-23-2025_12-43-20.pth,0,{},0,1.9498789310455322,19.575429439544678
airlines,DSSM,1,./data_sets/airlines/checkpoint_DSSM/config_0/fold_1/DSSM-May-23-2025_12-43-45.pth,0,{},1,2.0046286582946777,19.20571279525757
airlines,DSSM,2,./data_sets/airlines/checkpoint_DSSM/config_0/fold_2/DSSM-May-23-2025_12-44-10.pth,0,{},2,1.8913192749023438,18.795525074005127
airlines,DSSM,3,./data_sets/airlines/checkpoint_DSSM/config_0/fold_3/DSSM-May-23-2025_12-44-34.pth,0,{},3,1.827789545059204,17.90797257423401
airlines,DSSM,4,./data_sets/airlines/checkpoint_DSSM/config_0/fold_4/DSSM-May-23-2025_12-44-57.pth,0,{},4,1.7867510318756104,16.523635387420654
airlines,EulerNet,0,./data_sets/airlines/checkpoint_EulerNet/config_0/fold_0/EulerNet-May-23-2025_12-47-46.pth,0,{},0,1.8905394077301025,12.7199068069458
airlines,EulerNet,1,./data_sets/airlines/checkpoint_EulerNet/config_0/fold_1/EulerNet-May-23-2025_12-48-04.pth,0,{},1,1.805299997329712,11.326094627380371
airlines,EulerNet,2,./data_sets/airlines/checkpoint_EulerNet/config_0/fold_2/EulerNet-May-23-2025_12-48-20.pth,0,{},2,1.7939825057983398,11.148210763931274
airlines,EulerNet,3,./data_sets/airlines/checkpoint_EulerNet/config_0/fold_3/EulerNet-May-23-2025_12-48-36.pth,0,{},3,1.8082304000854492,11.506479263305664
airlines,EulerNet,4,./data_sets/airlines/checkpoint_EulerNet/config_0/fold_4/EulerNet-May-23-2025_12-48-53.pth,0,{},4,1.826840877532959,11.938841819763184
airlines,FFM,0,./data_sets/airlines/checkpoint_FFM/config_0/fold_0/FFM-May-23-2025_12-45-18.pth,0,{},0,1.7845325469970703,2.369476318359375
airlines,FFM,1,./data_sets/airlines/checkpoint_FFM/config_0/fold_1/FFM-May-23-2025_12-45-26.pth,0,{},1,1.7923331260681152,2.3589231967926025
airlines,FFM,2,./data_sets/airlines/checkpoint_FFM/config_0/fold_2/FFM-May-23-2025_12-45-33.pth,0,{},2,1.7568080425262451,2.253437042236328
airlines,FFM,3,./data_sets/airlines/checkpoint_FFM/config_0/fold_3/FFM-May-23-2025_12-45-40.pth,0,{},3,1.7766458988189697,2.3410253524780273
airlines,FFM,4,./data_sets/airlines/checkpoint_FFM/config_0/fold_4/FFM-May-23-2025_12-45-48.pth,0,{},4,1.7966887950897217,2.4058523178100586
airlines,FiGNN,0,./data_sets/airlines/checkpoint_FiGNN/config_0/fold_0/FiGNN-May-23-2025_12-45-55.pth,0,{},0,1.7866778373718262,5.420867681503296
airlines,FiGNN,1,./data_sets/airlines/checkpoint_FiGNN/config_0/fold_1/FiGNN-May-23-2025_12-46-05.pth,0,{},1,1.7585043907165527,5.539537191390991
airlines,FiGNN,2,./data_sets/airlines/checkpoint_FiGNN/config_0/fold_2/FiGNN-May-23-2025_12-46-16.pth,0,{},2,1.771904706954956,5.482996225357056
airlines,FiGNN,3,./data_sets/airlines/checkpoint_FiGNN/config_0/fold_3/FiGNN-May-23-2025_12-46-26.pth,0,{},3,1.779191493988037,5.513252019882202
airlines,FiGNN,4,./data_sets/airlines/checkpoint_FiGNN/config_0/fold_4/FiGNN-May-23-2025_12-46-37.pth,0,{},4,1.8250224590301514,5.539315223693848
airlines,FM,0,./data_sets/airlines/checkpoint_FM/config_0/fold_0/FM-May-23-2025_12-49-10.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",0,1.799619197845459,1.8520498275756836
airlines,FM,1,./data_sets/airlines/checkpoint_FM/config_0/fold_1/FM-May-23-2025_12-49-16.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",1,1.826596736907959,1.7844409942626953
airlines,FM,2,./data_sets/airlines/checkpoint_FM/config_0/fold_2/FM-May-23-2025_12-49-23.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",2,1.7813584804534912,1.7962007522583008
airlines,FM,3,./data_sets/airlines/checkpoint_FM/config_0/fold_3/FM-May-23-2025_12-49-30.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",3,1.7688605785369873,1.8789927959442139
airlines,FM,4,./data_sets/airlines/checkpoint_FM/config_0/fold_4/FM-May-23-2025_12-49-37.pth,0,"{'task': 'rating', 'epoch': 10, 'lr': 0.05}",4,1.766951322555542,1.8787503242492676
airlines,FNN,0,./data_sets/airlines/checkpoint_FNN/config_0/fold_0/FNN-May-23-2025_12-49-43.pth,0,{},0,1.7852118015289307,8.09868574142456
airlines,FNN,1,./data_sets/airlines/checkpoint_FNN/config_0/fold_1/FNN-May-23-2025_12-49-56.pth,0,{},1,1.7658884525299072,8.075067043304443
airlines,FNN,2,./data_sets/airlines/checkpoint_FNN/config_0/fold_2/FNN-May-23-2025_12-50-09.pth,0,{},2,1.7994492053985596,8.16880488395691
airlines,FNN,3,./data_sets/airlines/checkpoint_FNN/config_0/fold_3/FNN-May-23-2025_12-50-23.pth,0,{},3,1.7744264602661133,8.442084550857544
airlines,FNN,4,./data_sets/airlines/checkpoint_FNN/config_0/fold_4/FNN-May-23-2025_12-50-36.pth,0,{},4,1.8067436218261719,8.237858772277832
airlines,FwFM,0,./data_sets/airlines/checkpoint_FwFM/config_0/fold_0/FwFM-May-23-2025_12-50-49.pth,0,{},0,1.7924675941467285,1.9371318817138672
airlines,FwFM,1,./data_sets/airlines/checkpoint_FwFM/config_0/fold_1/FwFM-May-23-2025_12-50-56.pth,0,{},1,1.7810964584350586,1.876100778579712
airlines,FwFM,2,./data_sets/airlines/checkpoint_FwFM/config_0/fold_2/FwFM-May-23-2025_12-51-03.pth,0,{},2,1.7810769081115723,1.9403879642486572
airlines,FwFM,3,./data_sets/airlines/checkpoint_FwFM/config_0/fold_3/FwFM-May-23-2025_12-51-10.pth,0,{},3,1.7747373580932617,1.906933307647705
airlines,FwFM,4,./data_sets/airlines/checkpoint_FwFM/config_0/fold_4/FwFM-May-23-2025_12-51-17.pth,0,{},4,1.8028521537780762,1.916386365890503
airlines,LR,0,./data_sets/airlines/checkpoint_LR/config_0/fold_0/LR-May-23-2025_12-39-19.pth,0,{},0,8.949486494064331,1.232872724533081
airlines,LR,1,./data_sets/airlines/checkpoint_LR/config_0/fold_1/LR-May-23-2025_12-39-32.pth,0,{},1,1.7322428226470947,1.0971641540527344
airlines,LR,2,./data_sets/airlines/checkpoint_LR/config_0/fold_2/LR-May-23-2025_12-39-38.pth,0,{},2,1.7323482036590576,1.162161111831665
airlines,LR,3,./data_sets/airlines/checkpoint_LR/config_0/fold_3/LR-May-23-2025_12-39-44.pth,0,{},3,1.786205530166626,1.22221040725708
airlines,LR,4,./data_sets/airlines/checkpoint_LR/config_0/fold_4/LR-May-23-2025_12-39-50.pth,0,{},4,1.7306158542633057,1.17197585105896
airlines,NFM,0,./data_sets/airlines/checkpoint_NFM/config_0/fold_0/NFM-May-23-2025_12-39-56.pth,0,"{'n_factors': 15, 'n_epochs': 10}",0,1.8152215480804443,3.2174553871154785
airlines,NFM,1,./data_sets/airlines/checkpoint_NFM/config_0/fold_1/NFM-May-23-2025_12-40-04.pth,0,"{'n_factors': 15, 'n_epochs': 10}",1,1.758873462677002,3.141907215118408
airlines,NFM,2,./data_sets/airlines/checkpoint_NFM/config_0/fold_2/NFM-May-23-2025_12-40-12.pth,0,"{'n_factors': 15, 'n_epochs': 10}",2,1.7609777450561523,3.181804895401001
airlines,NFM,3,./data_sets/airlines/checkpoint_NFM/config_0/fold_3/NFM-May-23-2025_12-40-20.pth,0,"{'n_factors': 15, 'n_epochs': 10}",3,1.7717149257659912,3.2124876976013184
airlines,NFM,4,./data_sets/airlines/checkpoint_NFM/config_0/fold_4/NFM-May-23-2025_12-40-28.pth,0,"{'n_factors': 15, 'n_epochs': 10}",4,1.779973030090332,3.1489057540893555
airlines,PNN,0,./data_sets/airlines/checkpoint_PNN/config_0/fold_0/PNN-May-23-2025_12-51-24.pth,0,{},0,1.852996826171875,3.8249707221984863
airlines,PNN,1,./data_sets/airlines/checkpoint_PNN/config_0/fold_1/PNN-May-23-2025_12-51-32.pth,0,{},1,1.8062007427215576,3.812856674194336
airlines,PNN,2,./data_sets/airlines/checkpoint_PNN/config_0/fold_2/PNN-May-23-2025_12-51-41.pth,0,{},2,1.791553020477295,3.82074236869812
airlines,PNN,3,./data_sets/airlines/checkpoint_PNN/config_0/fold_3/PNN-May-23-2025_12-51-50.pth,0,{},3,1.79453444480896,3.793536424636841
airlines,PNN,4,./data_sets/airlines/checkpoint_PNN/config_0/fold_4/PNN-May-23-2025_12-51-59.pth,0,{},4,1.7909302711486816,3.8119091987609863
airlines,WideDeep,0,./data_sets/airlines/checkpoint_WideDeep/config_0/fold_0/WideDeep-May-23-2025_12-52-08.pth,0,{},0,1.7682673931121826,2.732609748840332
